name,nameLocalized,staticId,level,baseExp,jobExp,maxHp,physicDefenseLevel,zeny
" ""MonsterName10151"""," ""小巴风特""",53151,1,-1,-1,74250,562,-1
" ""MonsterName10152"""," ""蛋壳小鸡""",53152,1,-1,-1,165,11,-1
" ""MonsterName10153"""," ""狂暴木乃伊""",53153,1,-1,-1,31875,305,-1
No Name," ""安毕斯""",53154,1,-1,-1,44692,392,-1
" ""MonsterName10155"""," ""巨大白幽灵""",53155,1,-1,-1,57768,471,-1
" ""MonsterName10156"""," ""狂暴小土人""",53156,1,-1,-1,57768,471,-1
" ""MonsterName10157"""," ""邪骸战士长""",53157,1,-1,-1,61621,493,-1
" ""MonsterName10158"""," ""兽人婴儿""",53158,1,-1,-1,57768,471,-1
" ""MonsterName10159"""," ""直升机哥布灵""",53159,1,-1,-1,57768,471,-1
" ""MonsterName10163"""," ""风魔巫师""",53163,1,-1,-1,412978,516,-1
" ""MonsterName10164"""," ""恶灵""",53164,1,-1,-1,1083422,524,-1
" ""MonsterName31002"""," ""波利之王""",53501,35,-1,-1,160326,65,-1
" ""MonsterName30001"""," ""天使波利""",53502,40,-1,-1,256298,181,-1
" ""MonsterName30002"""," ""黄金虫""",53503,45,-1,-1,406744,229,-1
" ""MonsterName30004"""," ""海盗之王""",53504,50,-1,-1,610637,284,-1
" ""MonsterName30003"""," ""恶魔波利""",53505,55,-1,-1,986965,341,-1
" ""MonsterName30013"""," ""俄塞里斯""",53506,60,-1,-1,1485478,406,-1
" ""MonsterName30007"""," ""蜂后""",53507,65,-1,-1,2269046,470,-1
" ""MonsterName30005"""," ""海神""",53508,70,-1,-1,3264210,541,-1
" ""MonsterName30008"""," ""皮里恩""",53509,75,-1,-1,4648344,606,-1
" ""MonsterName30009"""," ""蚁后""",53510,80,-1,-1,6329025,675,-1
" ""MonsterName31001"""," ""蛙王""",53511,-1,-1,-1,10834224,786,-1
" ""MonsterName30010"""," ""虎王""",53512,100,-1,-1,17480575,903,-1
" ""MonsterName31008"""," ""幽灵波利""",53513,105,-1,-1,21896882,964,-1
" ""MonsterName31009"""," ""大脚龙虾""",53514,110,-1,-1,26880516,1026,-1
" ""MonsterName30012"""," ""兽人英雄""",53515,115,-1,-1,32950226,1090,-1
" ""MonsterName30023"""," ""魔鬼大乌贼""",53516,120,-1,-1,39740085,1155,-1
" ""MonsterName31004"""," ""龙蝇""",53517,40,-1,-1,2014534,236,-1
" ""MonsterName31006"""," ""蓝疯兔""",53518,40,-1,-1,2014534,236,-1
" ""MonsterName30015"""," ""兽人酋长""",53519,70,-1,-1,11493900,281,-1
" ""MonsterName30011"""," ""月夜猫""",53520,70,-1,-1,4648344,606,-1
" ""MonsterName53997"""," ""魔碑守卫（左）""",53997,1,-1,-1,10,-1,-1
" ""MonsterName53998"""," ""魔碑守卫（右）""",53998,1,-1,-1,10,-1,-1
" ""MonsterName53999"""," ""木制宝箱""",53999,1,-1,-1,20,-1,-1
" ""MonsterName30006"""," ""哥布灵首领""",54001,2,-1,-1,5000,50,-1
" ""MonsterName10111"""," ""链锤哥布灵""",54002,1,-1,-1,500,-1,-1
" ""MonsterName10112"""," ""大斧哥布灵""",54003,1,-1,-1,500,-1,-1
" ""MonsterName10114"""," ""弓箭哥布灵""",54004,1,-1,-1,500,-1,-1
" ""MonsterName10045"""," ""魔菇""",54005,1,-1,-1,2000,-1,-1
" ""MonsterName10045"""," ""魔菇""",54006,1,-1,-1,1000,-1,-1
" ""MonsterName10045"""," ""魔菇""",54007,1,-1,-1,500,-1,-1
" ""MonsterName30018"""," ""巴风特""",54008,80,-1,-1,10000,-1,-1
" ""MonsterName54009"""," ""不死生物""",54009,40,-1,-1,6413,43,-1
" ""MonsterName54010"""," ""小偷""",54010,40,-1,-1,10252,121,-1
" ""MonsterName54011"""," ""狂暴麦斯特""",54011,60,-1,-1,39479,228,-1
" ""MonsterName54012"""," ""狂暴邪骸矿工""",54012,60,-1,-1,39479,228,-1
" ""MonsterName54012"""," ""狂暴邪骸矿工""",54013,60,-1,-1,148548,271,-1
" ""MonsterName54014"""," ""法老卫队""",54014,60,-1,-1,29914,204,-1
" ""MonsterName54015"""," ""法老卫队""",54015,60,-1,-1,29914,204,-1
" ""MonsterName54016"""," ""法老卫队长""",54016,60,-1,-1,43048,236,-1
" ""MonsterName54017"""," ""法老王塞提""",54017,60,-1,-1,59419,271,-1
" ""MonsterName54018"""," ""骑士""",54018,60,-1,-1,12156511,541,-1
" ""MonsterName54019"""," ""骑士队长""",54019,60,-1,-1,12156511,541,-1
" ""MonsterName54020"""," ""防卫军""",54020,60,-1,-1,12156511,541,-1
" ""MonsterName54021"""," ""城防卫队""",54021,60,-1,-1,12156511,541,-1
" ""MonsterName54022"""," ""菲兹""",54022,60,-1,-1,12156511,541,-1
" ""MonsterName54023"""," ""西蒙斯""",54023,60,-1,-1,12156511,541,-1
" ""MonsterName30018"""," ""巴风特""",54024,60,-1,-1,607825,676,-1
" ""MonsterName10145"""," ""邪骸士兵""",54025,60,-1,-1,121565,541,-1
" ""MonsterName54018"""," ""骑士""",54026,60,-1,-1,12156511,1,-1
" ""MonsterName54019"""," ""骑士队长""",54027,60,-1,-1,12156511,1,-1
" ""MonsterName54020"""," ""防卫军""",54028,60,-1,-1,12156511,1,-1
" ""MonsterName54021"""," ""城防卫队""",54029,60,-1,-1,12156511,1,-1
" ""MonsterName30017"""," ""法老王""",54030,60,-1,-1,59419,271,-1
" ""MonsterName10164"""," ""恶灵""",54031,60,-1,-1,39479,228,-1
" ""MonsterName10133"""," ""傀儡娃娃""",54032,60,-1,-1,39479,228,-1
" ""MonsterName10145"""," ""邪骸士兵""",54037,60,-1,-1,39479,228,-1
" ""MonsterName10164"""," ""恶灵""",54038,60,-1,-1,39479,228,-1
" ""MonsterName10133"""," ""傀儡娃娃""",54039,60,-1,-1,39479,228,-1
" ""MonsterName10064"""," ""白幽灵""",54050,40,-1,-1,500,-1,-1
" ""MonsterName10087"""," ""石斧海盗骷髅""",54051,40,-1,-1,2000,-1,-1
" ""MonsterName10098"""," ""邪骸弓箭手""",54052,40,-1,-1,2000,-1,-1
" ""MonsterName10135"""," ""梦魇""",54053,40,-1,-1,5000,50,-1
" ""MonsterName30003"""," ""恶魔波利""",54054,40,-1,-1,20000,100,-1
" ""MonsterName10001"""," ""波利""",55001,25,-1,-1,5700,69,-1
" ""MonsterName10134"""," ""小恶魔""",55002,60,-1,-1,485907,681,-1
" ""MonsterName10004"""," ""疯兔""",55004,20,-1,-1,3300,49,-1
" ""MonsterName10006"""," ""苍蝇""",55006,30,-1,-1,9900,97,-1
" ""MonsterName10008"""," ""罗达蛙""",55007,33,-1,-1,3921,37,-1
" ""MonsterName10050"""," ""狼""",55023,70,-1,-1,255005,234,-1
" ""MonsterName10024"""," ""沙漠之狼""",55024,70,-1,-1,9900,97,-1
" ""MonsterName10135"""," ""梦魇""",55025,-1,-1,-1,1514994,923,-1
" ""MonsterName10212"""," ""蝙蝠弓箭手""",55030,95,-1,-1,1959646,593,-1
" ""MonsterName10155"""," ""巨大白幽灵""",55052,25,-1,-1,5700,69,-1
" ""MonsterName10042"""," ""鬼火""",55100,60,950,950,1152230,402,320
" ""MonsterName10044"""," ""吸血蝙蝠""",55101,65,1100,1100,451910,581,350
" ""MonsterName10064"""," ""白幽灵""",55102,65,830,1380,903820,242,350
" ""MonsterName10089"""," ""僵尸""",55103,60,1900,1900,1975250,201,650
" ""MonsterName10090"""," ""妖道""",55104,65,2200,2200,2711450,484,710
" ""MonsterName10095"""," ""麦斯特""",55105,70,4690,2810,3616900,457,1160
" ""MonsterName10132"""," ""南瓜先生""",55106,65,1650,550,1581680,242,350
" ""MonsterName10133"""," ""傀儡娃娃""",55107,70,1250,1250,2109860,685,380
" ""MonsterName10155"""," ""巨大白幽灵""",55108,60,-1,-1,1000000,582,-1
" ""MonsterName10166"""," ""卡拉特小丑""",55109,60,-1,-1,1000000,922,-1
" ""MonsterName10167"""," ""邪恶使者""",55110,65,2750,1650,3615260,484,710
" ""MonsterName10168"""," ""幽灵剑士""",55111,70,2810,4690,7233790,285,1160
" ""MonsterName10170"""," ""幽灵弓箭手""",55112,70,2500,2500,4822530,571,770
" ""MonsterName10180"""," ""镜妖""",55113,60,-1,-1,1000000,-1,-1
" ""MonsterName10194"""," ""深渊骑士""",55114,70,5630,1880,7233790,685,1160
" ""MonsterName10195"""," ""血腥骑士""",55115,60,-1,-1,1000000,-1,-1
" ""MonsterName10163"""," ""风魔巫师""",55116,70,3750,1250,4822530,457,770
" ""MonsterName55118"""," ""巴风特""",55118,80,-1,-1,100000000,281,-1
" ""MonsterName55119"""," ""巴风特的残影""",55119,80,-1,-1,100000000,281,-1
" ""MonsterName30005"""," ""海神""",55120,60,-1,-1,6944227,643,-1
" ""MonsterName30011"""," ""月夜猫""",55121,70,-1,-1,-1,913,-1
" ""MonsterName30004"""," ""海盗之王""",55122,40,-1,-1,531195,145,-1
" ""MonsterName31008"""," ""幽灵波利""",55200,70,-1,-1,1000000,338,-1
" ""MonsterName31009"""," ""大脚龙虾""",55201,75,-1,-1,4867651,451,-1
" ""MonsterName30003"""," ""恶魔波利""",55202,80,-1,-1,6682500,563,-1
" ""MonsterName31004"""," ""龙蝇""",55203,65,-1,-1,2014534,236,-1
" ""MonsterName31001"""," ""蛙王""",55204,75,-1,-1,4867651,451,-1
" ""MonsterName31006"""," ""蓝疯兔""",55205,65,-1,-1,2014534,236,-1
" ""MonsterName31002"""," ""波利之王""",55206,70,-1,-1,3286636,338,-1
" ""MonsterName30001"""," ""天使波利""",55207,80,-1,-1,6682500,563,-1
" ""MonsterName30007"""," ""蜂后""",55300,65,-1,-1,4029069,236,-1
" ""MonsterName30008"""," ""皮里恩""",55301,65,-1,-1,4029069,236,-1
" ""MonsterName30023"""," ""魔鬼大乌贼""",55302,70,-1,-1,6573272,338,-1
" ""MonsterName30010"""," ""虎王""",55303,70,-1,-1,6573272,338,-1
" ""MonsterName30009"""," ""蚁后""",55304,75,-1,-1,9735301,451,-1
" ""MonsterName30012"""," ""兽人英雄""",55305,75,-1,-1,9735301,451,-1
" ""MonsterName30017"""," ""法老王""",55306,80,-1,-1,11493900,281,-1
" ""MonsterName30015"""," ""兽人酋长""",55307,80,-1,-1,11493900,281,-1
" ""MonsterName31006"""," ""蓝疯兔""",56001,40,-1,-1,2014534,236,-1
" ""MonsterName31004"""," ""龙蝇""",56002,40,-1,-1,2014534,236,-1
" ""MonsterName31002"""," ""波利之王""",56003,50,-1,-1,3286636,338,-1
" ""MonsterName31008"""," ""幽灵波利""",56004,50,-1,-1,3286636,338,-1
" ""MonsterName31009"""," ""大脚龙虾""",56005,60,-1,-1,4867651,451,-1
" ""MonsterName31001"""," ""蛙王""",56006,60,-1,-1,4867651,451,-1
" ""MonsterName30003"""," ""恶魔波利""",56007,70,-1,-1,6682500,563,-1
" ""MonsterName30001"""," ""天使波利""",56008,70,-1,-1,6682500,563,-1
" ""MonsterName30007"""," ""蜂后""",56009,40,-1,-1,4029069,236,-1
" ""MonsterName30008"""," ""皮里恩""",56010,40,-1,-1,4029069,236,-1
" ""MonsterName30023"""," ""魔鬼大乌贼""",56011,50,-1,-1,6573272,338,-1
" ""MonsterName30010"""," ""虎王""",56012,50,-1,-1,6573272,338,-1
" ""MonsterName30009"""," ""蚁后""",56013,60,-1,-1,9735301,451,-1
" ""MonsterName30012"""," ""兽人英雄""",56014,60,-1,-1,9735301,451,-1
" ""MonsterName30017"""," ""法老王""",56015,70,-1,-1,11493900,281,-1
" ""MonsterName30015"""," ""兽人酋长""",56016,70,-1,-1,11493900,281,-1
" ""MonsterName50084"""," ""防卫军""",57001,15,-1,-1,100000,11,-1
" """"",No Name,57002,15,-1,-1,100001,11,-1
" """"",No Name,57003,15,-1,-1,100002,11,-1
" """"",No Name,57004,15,-1,-1,100003,11,-1
" """"",No Name,57005,15,-1,-1,100004,11,-1
" """"",No Name,57006,15,-1,-1,100005,11,-1
" """"",No Name,57007,15,-1,-1,100006,11,-1
" """"",No Name,57008,15,-1,-1,100007,11,-1
" """"",No Name,57009,15,-1,-1,100008,11,-1
" """"",No Name,57010,15,-1,-1,100009,11,-1
" """"",No Name,57011,15,-1,-1,100010,11,-1
" """"",No Name,57012,15,-1,-1,100011,11,-1
" """"",No Name,57013,15,-1,-1,100012,11,-1
" """"",No Name,57014,15,-1,-1,519,11,-1
" """"",No Name,57015,15,-1,-1,519,11,-1
" """"",No Name,57016,15,-1,-1,519,11,-1
" """"",No Name,57017,15,-1,-1,519,11,-1
" """"",No Name,57018,15,-1,-1,519,11,-1
" """"",No Name,57019,40,-1,-1,26664,242,-1
" """"",No Name,57020,60,-1,-1,519,541,-1
" """"",No Name,57021,60,-1,-1,519,541,-1
" ""NpcName63001"""," ""塞尼亚""",57022,60,-1,-1,200007,541,-1
" """"",No Name,57023,60,-1,-1,200007,541,-1
" """"",No Name,57024,60,-1,-1,200007,541,-1
" """"",No Name,57025,60,-1,-1,200007,541,-1
" """"",No Name,57026,60,-1,-1,200007,541,-1
" """"",No Name,57027,60,-1,-1,200007,541,-1
" ""NpcName67007"""," ""陈流""",57028,60,-1,-1,2000007,541,-1
" ""NpcName64116"""," ""蒂莫西""",57029,60,-1,-1,2000007,541,-1
" ""MonsterName57030"""," ""卡瓦西""",57030,72,-1,-1,2000007,296,-1
" ""MonsterName57031"""," ""艾贝希""",57031,72,-1,-1,2000007,296,-1
" ""MonsterName50065"""," ""塞尼亚""",57032,72,-1,-1,2000007,296,-1
" ""MonsterName59000"""," ""华丽水晶""",59000,-1,-1,-1,9000,64,-1
" ""MonsterName10030"""," ""猎蝇""",71001,70,-1,-1,-1,2055,-1
" ""MonsterName10030"""," ""猎蝇""",71002,70,-1,-1,-1,2055,-1
" ""MonsterName10030"""," ""猎蝇""",71003,70,-1,-1,-1,2055,-1
" ""MonsterName10030"""," ""猎蝇""",71004,70,-1,-1,-1,2055,-1
" ""MonsterName10030"""," ""猎蝇""",71005,70,-1,-1,-1,2055,-1
" ""MonsterName10030"""," ""猎蝇""",71006,70,-1,-1,-1,2055,-1
" ""MonsterName10030"""," ""猎蝇""",71007,70,-1,-1,-1,2055,-1
" ""MonsterName10030"""," ""猎蝇""",71008,70,-1,-1,-1,2055,-1
" ""MonsterName10030"""," ""猎蝇""",71009,70,-1,-1,-1,2055,-1
" ""MonsterName19999"""," ""木桩人""",71099,-1,-1,-1,16840230,737,-1
" ""MonsterName10063"""," ""毒魔菇""",71101,70,-1,-1,-1,2055,-1
" ""MonsterName10063"""," ""毒魔菇""",71102,70,-1,-1,-1,2055,-1
" ""MonsterName10063"""," ""毒魔菇""",71103,70,-1,-1,-1,2055,-1
" ""MonsterName10063"""," ""毒魔菇""",71104,70,-1,-1,-1,2055,-1
" ""MonsterName10063"""," ""毒魔菇""",71105,70,-1,-1,-1,2055,-1
" ""MonsterName10063"""," ""毒魔菇""",71106,70,-1,-1,-1,2055,-1
" ""MonsterName10063"""," ""毒魔菇""",71107,70,-1,-1,-1,2055,-1
" ""MonsterName10063"""," ""毒魔菇""",71108,70,-1,-1,-1,2055,-1
" ""MonsterName10063"""," ""毒魔菇""",71109,70,-1,-1,-1,2055,-1
" ""MonsterName10068"""," ""螃蟹""",71201,80,-1,-1,25655958,2769,-1
" ""MonsterName10068"""," ""螃蟹""",71202,80,-1,-1,25655958,2769,-1
" ""MonsterName10068"""," ""螃蟹""",71203,80,-1,-1,25655958,2769,-1
" ""MonsterName10068"""," ""螃蟹""",71204,80,-1,-1,25655958,2769,-1
" ""MonsterName10068"""," ""螃蟹""",71205,80,-1,-1,25655958,2769,-1
" ""MonsterName10068"""," ""螃蟹""",71206,80,-1,-1,25655958,2769,-1
" ""MonsterName10068"""," ""螃蟹""",71207,80,-1,-1,25655958,2769,-1
" ""MonsterName10068"""," ""螃蟹""",71208,80,-1,-1,25655958,2769,-1
" ""MonsterName10068"""," ""螃蟹""",71209,80,-1,-1,25655958,2769,-1
" ""MonsterName10148"""," ""短剑海盗骷髅""",71301,80,-1,-1,25655958,2769,-1
" ""MonsterName10148"""," ""短剑海盗骷髅""",71302,80,-1,-1,25655958,2769,-1
" ""MonsterName10148"""," ""短剑海盗骷髅""",71303,80,-1,-1,25655958,2769,-1
" ""MonsterName10148"""," ""短剑海盗骷髅""",71304,80,-1,-1,25655958,2769,-1
" ""MonsterName10148"""," ""短剑海盗骷髅""",71305,80,-1,-1,25655958,2769,-1
" ""MonsterName10148"""," ""短剑海盗骷髅""",71306,80,-1,-1,25655958,2769,-1
" ""MonsterName10148"""," ""短剑海盗骷髅""",71307,80,-1,-1,25655958,2769,-1
" ""MonsterName10148"""," ""短剑海盗骷髅""",71308,80,-1,-1,25655958,2769,-1
" ""MonsterName10148"""," ""短剑海盗骷髅""",71309,80,-1,-1,25655958,2769,-1
" ""MonsterName20002"""," ""邪骸海盗队长""",71401,80,-1,-1,25655958,2769,-1
" ""MonsterName20002"""," ""邪骸海盗队长""",71402,80,-1,-1,25655958,2769,-1
" ""MonsterName20002"""," ""邪骸海盗队长""",71403,80,-1,-1,25655958,2769,-1
" ""MonsterName20002"""," ""邪骸海盗队长""",71404,80,-1,-1,25655958,2769,-1
" ""MonsterName20002"""," ""邪骸海盗队长""",71405,80,-1,-1,25655958,2769,-1
" ""MonsterName20002"""," ""邪骸海盗队长""",71406,80,-1,-1,25655958,2769,-1
" ""MonsterName20002"""," ""邪骸海盗队长""",71407,80,-1,-1,25655958,2769,-1
" ""MonsterName20002"""," ""邪骸海盗队长""",71408,80,-1,-1,25655958,2769,-1
" ""MonsterName20002"""," ""邪骸海盗队长""",71409,80,-1,-1,25655958,2769,-1
" ""MonsterName10069"""," ""水母""",71501,-1,-1,-1,50232338,3072,-1
" ""MonsterName10069"""," ""水母""",71502,-1,-1,-1,50232338,3072,-1
" ""MonsterName10069"""," ""水母""",71503,-1,-1,-1,50232338,3072,-1
" ""MonsterName10069"""," ""水母""",71504,-1,-1,-1,50232338,3072,-1
" ""MonsterName10069"""," ""水母""",71505,-1,-1,-1,50232338,3072,-1
" ""MonsterName10069"""," ""水母""",71506,-1,-1,-1,50232338,3072,-1
" ""MonsterName10069"""," ""水母""",71507,-1,-1,-1,50232338,3072,-1
" ""MonsterName10069"""," ""水母""",71508,-1,-1,-1,50232338,3072,-1
" ""MonsterName10069"""," ""水母""",71509,-1,-1,-1,50232338,3072,-1
" ""MonsterName10078"""," ""马克""",71601,-1,-1,-1,50232338,3072,-1
" ""MonsterName10078"""," ""马克""",71602,-1,-1,-1,50232338,3072,-1
" ""MonsterName10078"""," ""马克""",71603,-1,-1,-1,50232338,3072,-1
" ""MonsterName10078"""," ""马克""",71604,-1,-1,-1,50232338,3072,-1
" ""MonsterName10078"""," ""马克""",71605,-1,-1,-1,50232338,3072,-1
" ""MonsterName10078"""," ""马克""",71606,-1,-1,-1,50232338,3072,-1
" ""MonsterName10078"""," ""马克""",71607,-1,-1,-1,50232338,3072,-1
" ""MonsterName10078"""," ""马克""",71608,-1,-1,-1,50232338,3072,-1
" ""MonsterName10078"""," ""马克""",71609,-1,-1,-1,50232338,3072,-1
" ""MonsterName10040"""," ""魔锅蛋""",71701,-1,-1,-1,50232338,3072,-1
" ""MonsterName10040"""," ""魔锅蛋""",71702,-1,-1,-1,50232338,3072,-1
" ""MonsterName10040"""," ""魔锅蛋""",71703,-1,-1,-1,50232338,3072,-1
" ""MonsterName10040"""," ""魔锅蛋""",71704,-1,-1,-1,50232338,3072,-1
" ""MonsterName10040"""," ""魔锅蛋""",71705,-1,-1,-1,50232338,3072,-1
" ""MonsterName10040"""," ""魔锅蛋""",71706,-1,-1,-1,50232338,3072,-1
" ""MonsterName10040"""," ""魔锅蛋""",71707,-1,-1,-1,50232338,3072,-1
" ""MonsterName10040"""," ""魔锅蛋""",71708,-1,-1,-1,50232338,3072,-1
" ""MonsterName10040"""," ""魔锅蛋""",71709,-1,-1,-1,50232338,3072,-1
" ""MonsterName10025"""," ""伞蜥""",71801,-1,-1,-1,-1,1370,-1
" ""MonsterName10025"""," ""伞蜥""",71802,-1,-1,-1,-1,1370,-1
" ""MonsterName10025"""," ""伞蜥""",71803,-1,-1,-1,-1,1370,-1
" ""MonsterName10025"""," ""伞蜥""",71804,-1,-1,-1,-1,1370,-1
" ""MonsterName10025"""," ""伞蜥""",71805,-1,-1,-1,-1,1370,-1
" ""MonsterName10025"""," ""伞蜥""",71806,-1,-1,-1,-1,1370,-1
" ""MonsterName10025"""," ""伞蜥""",71807,-1,-1,-1,-1,1370,-1
" ""MonsterName10025"""," ""伞蜥""",71808,-1,-1,-1,-1,1370,-1
" ""MonsterName10025"""," ""伞蜥""",71809,-1,-1,-1,-1,1370,-1
" ""MonsterName10022"""," ""巨石怪""",71901,-1,-1,-1,50232338,3072,-1
" ""MonsterName10022"""," ""巨石怪""",71902,-1,-1,-1,50232338,3072,-1
" ""MonsterName10022"""," ""巨石怪""",71903,-1,-1,-1,50232338,3072,-1
" ""MonsterName10022"""," ""巨石怪""",71904,-1,-1,-1,50232338,3072,-1
" ""MonsterName10022"""," ""巨石怪""",71905,-1,-1,-1,50232338,3072,-1
" ""MonsterName10022"""," ""巨石怪""",71906,-1,-1,-1,50232338,3072,-1
" ""MonsterName10022"""," ""巨石怪""",71907,-1,-1,-1,50232338,3072,-1
" ""MonsterName10022"""," ""巨石怪""",71908,-1,-1,-1,50232338,3072,-1
" ""MonsterName10022"""," ""巨石怪""",71909,-1,-1,-1,50232338,3072,-1
" ""MonsterName10166"""," ""卡拉特小丑""",72000,40,1000,1000,100000,95,400
" ""MonsterName72001"""," ""黄金波利""",72001,1,32,32,444444,6,18
" ""MonsterName10156"""," ""狂暴小土人""",72101,-1,-1,-1,-1,1370,-1
" ""MonsterName10156"""," ""狂暴小土人""",72102,-1,-1,-1,-1,1370,-1
" ""MonsterName10156"""," ""狂暴小土人""",72103,-1,-1,-1,-1,1370,-1
" ""MonsterName10156"""," ""狂暴小土人""",72104,-1,-1,-1,-1,1370,-1
" ""MonsterName10156"""," ""狂暴小土人""",72105,-1,-1,-1,-1,1370,-1
" ""MonsterName10156"""," ""狂暴小土人""",72106,-1,-1,-1,-1,1370,-1
" ""MonsterName10156"""," ""狂暴小土人""",72107,-1,-1,-1,-1,1370,-1
" ""MonsterName10156"""," ""狂暴小土人""",72108,-1,-1,-1,-1,1370,-1
" ""MonsterName10156"""," ""狂暴小土人""",72109,-1,-1,-1,-1,1370,-1
" ""MonsterName10090"""," ""妖道""",72201,-1,-1,-1,-1,1370,-1
" ""MonsterName10090"""," ""妖道""",72202,-1,-1,-1,-1,1370,-1
" ""MonsterName10090"""," ""妖道""",72203,-1,-1,-1,-1,1370,-1
" ""MonsterName10090"""," ""妖道""",72204,-1,-1,-1,-1,1370,-1
" ""MonsterName10090"""," ""妖道""",72205,-1,-1,-1,-1,1370,-1
" ""MonsterName10090"""," ""妖道""",72206,-1,-1,-1,-1,1370,-1
" ""MonsterName10090"""," ""妖道""",72207,-1,-1,-1,-1,1370,-1
" ""MonsterName10090"""," ""妖道""",72208,-1,-1,-1,-1,1370,-1
" ""MonsterName10090"""," ""妖道""",72209,-1,-1,-1,-1,1370,-1
" ""MonsterName10134"""," ""小恶魔""",72301,-1,-1,-1,-1,1370,-1
" ""MonsterName10134"""," ""小恶魔""",72302,-1,-1,-1,-1,1370,-1
" ""MonsterName10134"""," ""小恶魔""",72303,-1,-1,-1,-1,1370,-1
" ""MonsterName10134"""," ""小恶魔""",72304,-1,-1,-1,-1,1370,-1
" ""MonsterName10134"""," ""小恶魔""",72305,-1,-1,-1,-1,1370,-1
" ""MonsterName10134"""," ""小恶魔""",72306,-1,-1,-1,-1,1370,-1
" ""MonsterName10134"""," ""小恶魔""",72307,-1,-1,-1,-1,1370,-1
" ""MonsterName10134"""," ""小恶魔""",72308,-1,-1,-1,-1,1370,-1
" ""MonsterName10134"""," ""小恶魔""",72309,-1,-1,-1,-1,1370,-1
" ""MonsterName10193"""," ""邪骸浪人""",72401,-1,-1,-1,-1,1370,-1
" ""MonsterName10193"""," ""邪骸浪人""",72402,-1,-1,-1,-1,1370,-1
" ""MonsterName10193"""," ""邪骸浪人""",72403,-1,-1,-1,-1,1370,-1
" ""MonsterName10193"""," ""邪骸浪人""",72404,-1,-1,-1,-1,1370,-1
" ""MonsterName10193"""," ""邪骸浪人""",72405,-1,-1,-1,-1,1370,-1
" ""MonsterName10193"""," ""邪骸浪人""",72406,-1,-1,-1,-1,1370,-1
" ""MonsterName10193"""," ""邪骸浪人""",72407,-1,-1,-1,-1,1370,-1
" ""MonsterName10193"""," ""邪骸浪人""",72408,-1,-1,-1,-1,1370,-1
" ""MonsterName10193"""," ""邪骸浪人""",72409,-1,-1,-1,-1,1370,-1
" ""MonsterName10132"""," ""南瓜先生""",72501,-1,-1,-1,-1,1370,-1
" ""MonsterName10132"""," ""南瓜先生""",72502,-1,-1,-1,-1,1370,-1
" ""MonsterName10132"""," ""南瓜先生""",72503,-1,-1,-1,-1,1370,-1
" ""MonsterName10132"""," ""南瓜先生""",72504,-1,-1,-1,-1,1370,-1
" ""MonsterName10132"""," ""南瓜先生""",72505,-1,-1,-1,-1,1370,-1
" ""MonsterName10132"""," ""南瓜先生""",72506,-1,-1,-1,-1,1370,-1
" ""MonsterName10132"""," ""南瓜先生""",72507,-1,-1,-1,-1,1370,-1
" ""MonsterName10132"""," ""南瓜先生""",72508,-1,-1,-1,-1,1370,-1
" ""MonsterName10132"""," ""南瓜先生""",72509,-1,-1,-1,-1,1370,-1
" ""MonsterName10185"""," ""艾斯恩魔女""",72601,-1,-1,-1,-1,1370,-1
" ""MonsterName10185"""," ""艾斯恩魔女""",72602,-1,-1,-1,-1,1370,-1
" ""MonsterName10185"""," ""艾斯恩魔女""",72603,-1,-1,-1,-1,1370,-1
" ""MonsterName10185"""," ""艾斯恩魔女""",72604,-1,-1,-1,-1,1370,-1
" ""MonsterName10185"""," ""艾斯恩魔女""",72605,-1,-1,-1,-1,1370,-1
" ""MonsterName10185"""," ""艾斯恩魔女""",72606,-1,-1,-1,-1,1370,-1
" ""MonsterName10185"""," ""艾斯恩魔女""",72607,-1,-1,-1,-1,1370,-1
" ""MonsterName10185"""," ""艾斯恩魔女""",72608,-1,-1,-1,-1,1370,-1
" ""MonsterName10185"""," ""艾斯恩魔女""",72609,-1,-1,-1,-1,1370,-1
" ""MonsterName10166"""," ""卡拉特小丑""",72701,-1,-1,-1,-1,1370,-1
" ""MonsterName10166"""," ""卡拉特小丑""",72702,-1,-1,-1,-1,1370,-1
" ""MonsterName10166"""," ""卡拉特小丑""",72703,-1,-1,-1,-1,1370,-1
" ""MonsterName10166"""," ""卡拉特小丑""",72704,-1,-1,-1,-1,1370,-1
" ""MonsterName10166"""," ""卡拉特小丑""",72705,-1,-1,-1,-1,1370,-1
" ""MonsterName10166"""," ""卡拉特小丑""",72706,-1,-1,-1,-1,1370,-1
" ""MonsterName10166"""," ""卡拉特小丑""",72708,-1,-1,-1,-1,1370,-1
" ""MonsterName10166"""," ""卡拉特小丑""",72709,-1,-1,-1,-1,1370,-1
" ""MonsterName10195"""," ""血腥骑士""",72801,-1,-1,-1,-1,1370,-1
" ""MonsterName10195"""," ""血腥骑士""",72802,-1,-1,-1,-1,1370,-1
" ""MonsterName10195"""," ""血腥骑士""",72803,-1,-1,-1,-1,1370,-1
" ""MonsterName10195"""," ""血腥骑士""",72804,-1,-1,-1,-1,1370,-1
" ""MonsterName10195"""," ""血腥骑士""",72805,-1,-1,-1,-1,1370,-1
" ""MonsterName10195"""," ""血腥骑士""",72806,-1,-1,-1,-1,1370,-1
" ""MonsterName10195"""," ""血腥骑士""",72807,-1,-1,-1,-1,1370,-1
