id,isCardDrop,Name,staticID,probability,probabilityDenominator
10032310,-1," ""爬塔-洛奇小怪层-洛奇B13""",10204145,300,1000
10032311,-1," ""爬塔-洛奇小怪层-洛奇C13""",10204149,200,1000
10032312,-1," ""爬塔-洛奇小怪层-洛奇D13""",10204153,100,1000
10032313,-1," ""爬塔-菲依小怪层-菲依A13""",10204143,400,1000
10032314,-1," ""爬塔-菲依小怪层-菲依B13""",10204147,300,1000
10032315,-1," ""爬塔-菲依小怪层-菲依C13""",10204151,200,1000
10032316,-1," ""爬塔-菲依小怪层-菲依D13""",10204155,100,1000
10032317,-1," ""爬塔-迪塔乐小怪层-迪塔乐A13""",10204142,400,1000
10032318,-1," ""爬塔-迪塔乐小怪层-迪塔乐B13""",10204146,300,1000
10032319,-1," ""爬塔-迪塔乐小怪层-迪塔乐C13""",10204150,200,1000
10032320,-1," ""爬塔-迪塔乐小怪层-迪塔乐D13""",10204154,100,1000
10032321,-1," ""爬塔-A类综合掉落13""",10204142,400,1000
10032322,-1," ""爬塔-B类综合掉落13""",10204146,300,1000
10032323,-1," ""爬塔-C类综合掉落13""",10204150,200,1000
10032324,-1," ""爬塔-D类综合掉落13""",10204154,100,1000
10204016,-1," ""乐园团旋转木马掉落金币""",-1,0,1000
10204017,-1," ""乐园团旋转木马掉落银币""",10201004,1000,1000
10204026,-1," ""初级头饰材料礼包""",10413050,1000,1000
10204027,-1," ""中级头饰材料礼包""",10413050,1000,1000
10204028,-1," ""高级头饰材料礼包""",10413050,1000,1000
10204029,-1," ""超级头饰材料礼包""",10413050,1000,1000
10204056,-1," ""通行证满级奖励包""",10204160,-1,-1
10204057,-1," ""料理生产包""",10406657,1000,1000
10204058,-1," ""装备材料包""",10406423,1000,1000
10204059,-1," ""强化补给包""",10211013,1000,1000
10204060,-1," ""附魔补给包""",10406426,1000,1000
10204061,-1," ""精炼补给包""",10406403,1000,1000
10204062,-1," ""老旧收集册""",10101034,1000,1000
10204063,-1," ""头饰材料包""",10413050,1000,1000
10204064,-1," ""初级补给包""",10202024,-1,-1
10204065,-1," ""中级补给包""",10202024,-1,-1
10204066,-1," ""红色药箱""",10201004,-1,-1
10204067,-1," ""苍蝇翅膀堆""",10202003,-1,-1
10204068,-1," ""蝴蝶翅膀堆""",10202004,-1,-1
10204069,-1," ""白色药箱""",10201005,-1,-1
10204070,-1," ""PVP红色药箱""",10201025,-1,-1
10204071,-1," ""PVP白色药箱""",10201026,-1,-1
10204072,-1," ""毒药箱""",10204022,-1,-1
10204073,-1," ""陷阱组""",10413071,-1,-1
10204074,-1," ""银箭矢筒""",10204025,-1,-1
10204075,-1," ""爆裂箭矢筒""",10204024,-1,-1
10204076,-1," ""冰箭矢筒""",10204023,-1,-1
10204077,-1," ""风灵箭矢筒""",10204034,-1,-1
10204078,-1," ""蓝色药箱""",10201006,-1,-1
10204079,-1," ""天地树芽袋""",10202022,-1,-1
10204080,-1," ""地灵箭矢筒""",10204035,-1,-1
10204081,-1," ""PVP赤色药箱""",10201024,-1,-1
10204082,-1," ""PVP蓝色药箱""",10201027,-1,-1
10204083,-1," ""天地树叶袋""",10202024,-1,-1
10204085,-1," ""万能药箱""",10201018,-1,-1
10204086,-1," ""黄色药箱""",10201001,-1,-1
10204087,-1," ""PVP黄色药箱""",10201023,-1,-1
10204088,-1," ""火抗药箱""",10201028,-1,-1
10204089,-1," ""水抗药箱""",10201029,-1,-1
10204090,-1," ""风抗药箱""",10201030,-1,-1
10204091,-1," ""地抗药箱""",10201031,-1,-1
10204093,-1," ""天地树果袋""",10201008,-1,-1
10204094,-1," ""火元素全书""",10202029,-1,-1
10204095,-1," ""水元素全书""",10202030,-1,-1
10204096,-1," ""风元素全书""",10202031,-1,-1
10204097,-1," ""地元素全书""",10202032,-1,-1
10204104,-1," ""GVE礼包-50公会贡献""",10204103,-1,-1
10204105,-1," ""公会KVM礼包-2公会贡献""",10204103,-1,-1
10204106,-1," ""宠物捕捉包""",10407010,1000,1000
10204107,-1," ""成长助力包""",10406403,1000,1000
10204108,-1," ""普通头饰礼盒""",4101042,1000,1000
10204109,-1," ""高级头饰礼盒""",4101135,1000,1000
10204110,-1," ""初级头饰图纸礼包""",10205097,1000,1000
10204111,-1," ""高级头饰图纸礼盒""",10205149,1000,1000
10204112,-1," ""初级料理包""",10406657,-1,-1
10204113,-1," ""中级料理包""",10406663,-1,-1
10204114,-1," ""高级料理包""",10406669,-1,-1
10204115,-1," ""初级鱼饵包""",10406832,-1,-1
10204117,-1," ""高级强化补给包""",10211008,1000,1000
10204127,-1," ""cbt萌新入学礼包""",10210001,-1,-1
10204128,-1," ""tbt新世代冒险家礼包""",10204062,-1,-1
10204134,-1," ""废弃改为60""",10201006,1000,1000
10204135,-1," ""废弃改为61""",10406657,1000,1000
10204160,-1," ""公会通行证礼包""",10207004,1000,1000
10204161,-1," ""料理随机包""",10406657,1000,1000
10204180,-1," ""冒险助力礼包""",10201040,-1,-1
10204183,-1," ""普通卡册""",10104005,1000,1000
10204185,-1," ""PVP补给包""",10202026,-1,-1
10204186,-1," ""新异界之门个人礼包""",10424021,1000,1000
10204187,-1," ""新异界之门公会礼包""",10424021,1000,1000
10204188,-1," ""新公会KVM礼包""",10424009,1000,1000
10204189,-1," ""GVG参与宝箱""",10204103,-1,-1
10204190,-1," ""GVG城主宝箱""",10204103,-1,-1
10204191,-1," ""好感培育礼盒""",10413221,1000,1000
10204192,-1," ""卡片随机包Ⅰ""",10101008,1000,1000
10204193,-1," ""卡片随机包Ⅱ""",10101034,1000,1000
10204194,-1," ""卡片随机包Ⅲ""",10104005,1000,1000
10204205,-1," ""CoCo都可饮品券""",10424199,-1,-1
10219008,-1," ""滿漢全席礼盒""",10424180,-1,-1
10413121,-1," ""紫色药箱""",10201032,-1,-1
10413122,-1," ""PVP紫色药箱""",10201033,-1,-1
10413123,-1," ""家庭厨具组合""",10413082,-1,-1
10413240,-1," ""高级白色药箱""",10201034,-1,-1
10413241,-1," ""PVP高级白色药箱""",10201035,-1,-1
10801051,-1," ""英雄头盔""",10801051,-1,-1
10801052,-1," ""岩皮草""",10801052,-1,-1
10801054,-1," ""麻酥草""",10801054,-1,-1
10801057,-1," ""滑板""",10801057,-1,-1
10801058,-1," ""神秘的物件""",10801058,-1,-1
10801060,-1," ""华丽的演出服""",10801060,-1,-1
10801063,-1," ""迷迭兰""",10801063,-1,-1
10801064,-1," ""秘制酱料""",10801064,-1,-1
10801065,-1," ""手写配方""",10801065,-1,-1
10801066,-1," ""美味的料理""",10801066,-1,-1
10801067,-1," ""林志颖的滑板""",10801067,-1,-1
10801068,-1," ""机械工匠手札""",10801068,-1,-1
10801069,-1," ""林志颖的滑板""",10801069,-1,-1
10801070,-1," ""冰糖雪梨汁""",10801070,-1,-1
10801106,-1," ""舒曼的滑板""",10801106,-1,-1
10801107,-1," ""舒曼的滑板""",10801107,-1,-1
10901001,-1," ""礼物-红玫瑰""",10901001,-1,-1
10901002,-1," ""礼物-童趣棒棒糖""",10901002,-1,-1
10901004,-1," ""礼物-星晶项链""",10901004,-1,-1
10901006,-1," ""礼物-爱神之箭""",10901006,-1,-1
10901008,-1," ""礼物-福运千纸鹤""",10901008,-1,-1
10901009,-1," ""礼物-记忆花火""",10901009,-1,-1
10901015,-1," ""礼物-喇沸红酒""",10901015,-1,-1
10901016,-1," ""礼物-誓约耳环""",10901016,-1,-1
10901017,-1," ""礼物-蝴蝶结缎带""",10901017,-1,-1
10901018,-1," ""礼物-幸运星""",10901018,-1,-1
10902001,-1," ""冒险-MVP纪念徽章""",10902001,-1,-1
10902002,-1," ""冒险-瓦尔基里纪念徽章""",10902002,-1,-1
10902003,-1," ""冒险-恩德勒斯纪念徽章""",10902003,-1,-1
10902004,-1," ""冒险-钓鱼大师徽章""",10902004,-1,-1
10902005,-1," ""冒险-园艺大师徽章""",10902005,-1,-1
10902006,-1," ""冒险-波利纪念徽章""",10902006,-1,-1
10902007,-1," ""冒险-幸运徽章""",10902007,-1,-1
10902008,-1," ""冒险-挖矿大师徽章""",10902008,-1,-1
10902009,-1," ""冒险-初心者徽章""",10902009,-1,-1
10902010,-1," ""冒险-剑士职业徽章""",10902010,-1,-1
10902011,-1," ""冒险-服侍职业徽章""",10902011,-1,-1
10902012,-1," ""冒险法师职业徽章""",10902012,-1,-1
10902013,-1," ""冒险-盗贼职业徽章""",10902013,-1,-1
10902014,-1," ""冒险-猎人职业徽章""",10902014,-1,-1
10902015,-1," ""冒险-商人职业徽章""",10902015,-1,-1
10902016,-1," ""冒险-外观达人徽章""",10902016,-1,-1
10902017,-1," ""冒险-社交达人徽章""",10902017,-1,-1
10902018,-1," ""冒险-坐骑达人徽章""",10902018,-1,-1
10902019,-1," ""冒险-宠物达人徽章""",10902019,-1,-1
10902020,-1," ""冒险-商业达人徽章""",10902020,-1,-1
10903002,-1," ""恶魔诡影头像框""",10903002,-1,-1
10903004,-1," ""囧囧小兔头像框""",10903004,-1,-1
10903007,-1," ""恶魔诡影聊天框""",10903007,-1,-1
10903009,-1," ""囧囧小兔聊天框""",10903009,-1,-1
10903012,-1," ""囧囧小兔好友框""",10903012,-1,-1
10903015,-1," ""恶魔诡影好友框""",10903015,-1,-1
10903016,-1," ""通用头像框""",10903016,-1,-1
10903017,-1," ""通用聊天框""",10903017,-1,-1
10903018,-1," ""通用好友框""",10903018,-1,-1
10903046,-1," ""豪气冲天头像框""",10903046,-1,-1
10903047,-1," ""豪气冲天聊天框""",10903047,-1,-1
10903048,-1," ""豪气冲天聊天框""",10903048,-1,-1
10907002,-1," ""情侣经验5点""",-1,-1,-1
10907003,-1," ""情侣经验10点""",-1,-1,-1
50029201,-1," ""元宵活动任务奖励""",10202062,1000,1000
50029202,-1," ""元宵活动-木马门票""",10204014,-1,-1
102040011,-1," ""精炼礼包""",10402005,1000,1000
102040031,-1," ""MVP装备宝箱""",-1,-1,-1
102040032,-1," ""剑士系装备宝箱""",2102061,0,1000
102040033,-1," ""服事系装备宝箱""",2103093,0,1000
102040034,-1," ""魔法师系装备宝箱""",3201193,0,1000
102040035,-1," ""弓箭手系装备宝箱""",3201190,0,1000
102040036,-1," ""盗贼系装备宝箱""",3101257,0,1000
102040038,-1," ""商人系装备宝箱""",3201193,0,1000
102040041,-1," ""初级装备制作宝箱""",10401007,1000,1000
102040061,-1," ""老旧的集卡册""",10107011,1000,1000
102040071,-1," ""华丽的集卡册""",10101041,1000,1000
102040181,-1," ""新生头饰宝箱""",4101027,1000,1000
102041811,-1," ""神秘箱子-水晶掉落""",-1,1000,1000
102041812,-1," ""神秘箱子-纪念币""",10204133,200,1000
102041813,-1," ""神秘箱子-头饰""",10204110,20,1000
102041814,-1," ""神秘箱子-卡片自选包""",10204167,45,10000
102050011,-1," ""新手钓鱼""",10406002,0,1000
108030981,-1," ""好感度-福乐斯-千枫铁""",10803098,-1,-1
108030991,-1," ""好感度-福乐斯-卡纳多斯体液""",10803099,-1,-1
500022011,-1," ""宠物引导""",10407002,-1,-1
500022012,-1," ""宠物引导2""",10412508,-1,-1
500032011,-1," ""钓鱼引导-经验""",-1,-1,-1
500032012,-1," ""钓鱼引导-鱼饵""",10413004,-1,-1
500032041,-1," ""冶炼引导-经验""",-1,-1,-1
500032042,-1," ""冶炼引导-材料""",10406037,-1,-1
500042011,-1," ""精魔矿石""",10406117,-1,-1
500042012,-1," ""矿稿""",10207004,-1,-1
500042013,-1," ""砥砺之附魔石""",10406426,-1,-1
500062011,-1," ""强化引导经验1""",10406118,-1,-1
500062012,-1," ""强化引导-强化石""",10406118,-1,-1
500062021,-1," ""强化引导经验2""",-1,-1,-1
500062031,-1," ""强化引导经验3""",10406118,-1,-1
500062041,-1," ""强化引导经验4""",-1,-1,-1
500112011,-1," ""强化石额外投放""",10403002,-1,-1
500122011,-1," ""卡片引导掉落""",10101001,-1,-1
500152011,-1," ""爬塔引导掉落""",1031,-1,-1
500172011,-1," ""奥丁的加护经验""",-1,-1,-1
500212021,-1," ""滚蛋吧，病毒君""",10217001,-1,-1
500232031,-1," ""天命之子-精炼必成石""",10402014,-1,-1
500232032,-1," ""天命之子-亮晶晶的石头""",10805001,-1,-1
500252011,-1," ""林志颖-好感度开启""",-1,-1,-1
500262021,-1," ""活动-王国备战令""",10217012,-1,-1
500442021,-1," ""古代遗迹考察神龛残片""",10217039,-1,-1
501020001,-1," ""南门钓鱼-无鱼饵""",10406050,1000,1000
501020002,-1," ""南门钓鱼-魔法鱼饵""",-1,-1,-1
501020003,-1," ""南门钓鱼-藤条""",10406037,1000,1000
501020004,-1," ""南门钓鱼-绿棉幼虫""",10406038,1000,1000
501020005,-1," ""南门钓鱼-鼠尾""",10406039,1000,1000
501030001,-1," ""西门钓鱼-无鱼饵""",10406044,1000,1000
501030002,-1," ""西门钓鱼-毒魔菇芽孢""",10406042,1000,1000
501030003,-1," ""西门钓鱼-青蛙蛋""",10406043,1000,1000
501030004,-1," ""西门钓鱼-刺猬皮""",10406044,1000,1000
501040001,-1," ""迷藏森林钓鱼-无鱼饵""",10406034,1000,1000
501040002,-1," ""迷藏森林钓鱼-凝固蛋""",10406017,1000,1000
501040003,-1," ""迷藏森林钓鱼-蚂蚁卵""",10406023,1000,1000
501040004,-1," ""迷藏森林钓鱼-蚯蚓皮""",10406034,1000,1000
501040005,-1," ""迷藏森林钓鱼-腐根草""",10406047,1000,1000
501040006,-1," ""迷藏森林钓鱼-石芯菇""",10406048,1000,1000
501040007,-1," ""迷藏森林钓鱼-引路草""",10406049,1000,1000
501050001,-1," ""依斯鲁得岛钓鱼-空掉落""",-1,-1,-1
501150001,-1," ""海洞钓鱼-无鱼饵""",10406020,1000,1000
501150002,-1," ""海洞钓鱼-牛鼻环""",10406018,1000,1000
501150003,-1," ""海洞钓鱼-魅惑蛇眼""",10406019,1000,1000
501150004,-1," ""海洞钓鱼-土人牙""",10406020,1000,1000
501270001,-1," ""兽人地下钓鱼-无鱼饵""",10406063,1000,1000
501270002,-1," ""兽人地下钓鱼-浮尘虫""",10406061,1000,1000
501270003,-1," ""兽人地下钓鱼-蠕动荆棘""",10406062,1000,1000
501270004,-1," ""兽人地下钓鱼-生锈铁钉""",10406063,1000,1000
501320001,-1," ""苏克拉特钓鱼-无鱼饵""",10406022,1000,1000
501320002,-1," ""苏克拉特钓鱼-猴子尾巴""",10406028,1000,1000
501320003,-1," ""苏克拉特钓鱼-老妖精胡须""",10406032,1000,1000
501320004,-1," ""苏克拉特钓鱼-蜘蛛丝""",10406022,1000,1000
501420001,-1," ""斐扬东部钓鱼-无鱼饵""",10406033,1000,1000
501420002,-1," ""斐扬东部钓鱼-锯齿牙""",10406021,1000,1000
501420003,-1," ""斐扬东部钓鱼-卷曲壳""",10406027,1000,1000
501420004,-1," ""斐扬东部钓鱼-旋转的壳""",10406033,1000,1000
501450001,-1," ""斐扬洞1F钓鱼-无鱼饵""",10406025,1000,1000
501450002,-1," ""斐扬洞1F钓鱼-绿腐肉""",10406026,1000,1000
501450003,-1," ""斐扬洞1F钓鱼-灰蚤""",10406029,1000,1000
501450004,-1," ""斐扬洞1F钓鱼-小块蜂巢""",10406025,1000,1000
501450005,-1," ""斐扬洞1F钓鱼-水生芦""",10406054,1000,1000
501450006,-1," ""斐扬洞1F钓鱼-灯笼草""",10406055,1000,1000
501450007,-1," ""斐扬洞1F钓鱼-哀唱草""",10406056,1000,1000
501610001,-1," ""古城钓鱼-无鱼饵""",10406069,1000,1000
501610002,-1," ""古城钓鱼-染血甲片""",10406067,1000,1000
501610003,-1," ""古城钓鱼-彩球碎块""",10406068,1000,1000
501610004,-1," ""古城钓鱼-破旧书页""",10406069,1000,1000
509999001,-1," ""钓鱼额外礼物""",10413213,1875,1000000
509999002,-1," ""采矿额外礼物""",10413217,188,100000
509999003,-1," ""1活力采集额外礼物""",10413221,1875,1000000
509999004,-1," ""20活力采集额外礼物""",10413221,40,1000
509999005,-1," ""10活力采集额外礼物""",10413221,20,1000
511281001,-1," ""1级采矿掉落""",10406109,910,1000
511281002,-1," ""2级采矿掉落""",10406111,955,1000
511281003,-1," ""3级采矿掉落""",10406113,995,1000
511281004,-1," ""4级采矿掉落""",10424063,980,1000
511281005,-1," ""5级采矿掉落""",10424063,960,1000
511281006,-1," ""6级采矿掉落""",10424063,952,1000
511281007,-1," ""7级采矿掉落""",10424064,951,1000
511281008,-1," ""8级采矿掉落""",10424064,952,1000
511281009,-1," ""9级采矿掉落""",10406136,939,1000
511281101,-1," ""1级富集矿掉落""",10406109,910,1000
511281102,-1," ""2级富集矿掉落""",10406111,955,1000
511281103,-1," ""3级富集矿掉落""",10406113,995,1000
511281104,-1," ""4级富集矿掉落""",10424063,980,1000
511281105,-1," ""5级富集矿掉落""",10424063,960,1000
511281106,-1," ""6级富集矿掉落""",10424063,952,1000
511281107,-1," ""7级富集矿掉落""",10424064,951,1000
511281108,-1," ""8级富集矿掉落""",10424064,952,1000
511281109,-1," ""9级富集矿掉落""",10406136,939,1000
511310001,-1," ""普通矿掉落""",10402013,810,1000
511310002,-1," ""富集矿掉落""",10402013,1000,1000
521020003,-1," ""园艺-南瓜""",10406201,-1,-1
521020004,-1," ""园艺-麦穗""",10406202,-1,-1
521030001,-1," ""园艺-红色药草""",10201015,-1,-1
521030002,-1," ""园艺-哀唱草""",10406207,-1,-1
521030003,-1," ""园艺-水生芦""",10406206,-1,-1
521030004,-1," ""园艺-浆果""",10406237,-1,-1
521030005,-1," ""园艺-辣椒""",10406238,-1,-1
521040001,-1," ""园艺-蜷曲叶""",10406219,-1,-1
521040002,-1," ""园艺-灵气之花""",10406220,-1,-1
521040003,-1," ""园艺-烛芯草""",10406223,-1,-1
521040004,-1," ""园艺-薰衣草""",10406224,-1,-1
521130002,-1," ""夜光菇掉落""",10406228,-1,-1
521130003,-1," ""园艺-碎晶蘑菇""",10406231,-1,-1
521140001,-1," ""园艺-蓝色药草""",10201014,-1,-1
521150001,-1," ""园艺-奥秘之花""",10406232,-1,-1
521150002,-1," ""园艺-海带""",10406014,-1,-1
521150003,-1," ""园艺-海藻""",10406015,-1,-1
521150004,-1," ""园艺-紫菜""",10406239,-1,-1
521150005,-1," ""园艺-迎汐花""",10406246,-1,-1
521150006,-1," ""园艺-海晶草""",10406247,-1,-1
521150007,-1," ""园艺-晚萤叶""",10406248,-1,-1
521160001,-1," ""园艺-静谧花""",10406226,-1,-1
521220001,-1," ""园艺-白色药草""",10201017,-1,-1
521220003,-1," ""园艺-厚土叶""",10406208,-1,-1
521220004,-1," ""园艺-微风兰""",10406209,-1,-1
521220005,-1," ""园艺-坚韧藤""",10406210,-1,-1
521230001,-1," ""园艺-月光花""",10406225,-1,-1
521230002,-1," ""园艺-青晶蔷薇""",10406235,-1,-1
521240001,-1," ""园艺-默祷花""",10406234,-1,-1
521310001,-1," ""园艺-仙人掌""",10406214,-1,-1
521310003,-1," ""园艺-灯笼草""",10406216,-1,-1
521310004,-1," ""园艺-黄金花""",10406217,-1,-1
521310005,-1," ""园艺-黄色药草""",10201016,-1,-1
521310006,-1," ""园艺-枯叶荆""",10406212,-1,-1
521320001,-1," ""园艺-沙漠番茄""",10406213,-1,-1
521320002,-1," ""园艺-炎地蘑菇""",10406218,-1,-1
521330001,-1," ""园艺-芦荟""",10406240,-1,-1
521330002,-1," ""园艺-沙棘""",10406241,-1,-1
521330003,-1," ""园艺-赤绛草""",10406242,-1,-1
521330004,-1," ""园艺-腐根草""",10406243,-1,-1
521330005,-1," ""园艺-石芯菇""",10406244,-1,-1
521330006,-1," ""园艺-引路草""",10406245,-1,-1
521430001,-1," ""园艺-茶树""",10406222,-1,-1
521430002,-1," ""园艺-野菊""",10406221,-1,-1
521430003,-1," ""园艺-赭色花苗""",10406233,-1,-1
521430004,-1," ""园艺-紫色药草""",10406236,-1,-1
521450001,-1," ""园艺-阴气草""",10406229,-1,-1
521450003,-1," ""园艺-竹笋""",10406203,-1,-1
521450004,-1," ""园艺-拘魂堇""",10406249,-1,-1
521450005,-1," ""园艺-绒荧草""",10406250,-1,-1
521450006,-1," ""园艺-结霜草""",10406251,-1,-1
521450007,-1," ""园艺-洞窟香草""",10406252,-1,-1
521450008,-1," ""园艺-酸果""",10406253,-1,-1
521450009,-1," ""园艺-青薄荷""",10406254,-1,-1
521610001,-1," ""园艺-墨橄榄""",10406255,-1,-1
521610002,-1," ""园艺-红月玫瑰""",10406256,-1,-1
521610003,-1," ""园艺-忆昔草""",10406257,-1,-1
521610004,-1," ""园艺-徊魂叶""",10406261,-1,-1
521610005,-1," ""园艺-辉光之花""",10406262,-1,-1
521610006,-1," ""园艺-冷钢兰""",10406263,-1,-1
521610007,-1," ""园艺-铁锈菇""",10406258,-1,-1
521610008,-1," ""园艺-馨香藤""",10406259,-1,-1
521610009,-1," ""园艺-妄言花""",10406260,-1,-1
521710001,-1," ""园艺-甘莓""",10406264,-1,-1
521710002,-1," ""园艺-雪球果""",10406265,-1,-1
521710003,-1," ""园艺-辛味草""",10406266,-1,-1
521710004,-1," ""园艺-晦金花""",10406267,-1,-1
521710005,-1," ""园艺-时漏菇""",10406268,-1,-1
521710006,-1," ""园艺-夜灯缦""",10406269,-1,-1
524601001,-1," ""深渊回廊曜影灵石Ⅰ""",10424063,-1,-1
524601002,-1," ""深渊回廊曜影灵石Ⅱ""",10424064,-1,-1
529999001,-1," ""园艺-额外料理1级""",10201015,500,1000
529999002,-1," ""园艺-额外料理2级""",10201014,500,1000
529999003,-1," ""园艺-额外料理3级""",10201016,500,1000
529999004,-1," ""园艺-额外料理4级""",10406242,500,1000
529999005,-1," ""园艺-额外料理5级""",10406015,500,1000
529999006,-1," ""园艺-额外料理6级""",10406203,500,1000
529999007,-1," ""园艺-额外料理7级""",10406254,500,1000
529999008,-1," ""园艺-额外料理8级""",10406224,500,1000
529999009,-1," ""园艺-额外料理9级""",10406257,500,1000
600001101,-1," ""超级英雄""",4101183,-1,-1
600002101,-1," ""为了纪念""",4103021,-1,-1
600003101,-1," "" 钓鱼大赛一阶段""",10206006,-1,-1
600003102,-1," ""钓鱼大赛结算""",10204123,-1,-1
1000011011,-1," ""热情的呼唤""",-1,-1,-1
1000011021,-1," ""学员手册""",-1,-1,-1
1000011031,-1," ""琪琪的小烦恼""",-1,-1,-1
1000011041,-1," ""喷泉前的纪念照""",-1,-1,-1
1000011051,-1," ""偷懒的指导员""",-1,-1,-1
1000011061,-1," ""社交的技巧1""",-1,-1,-1
1000011071,-1," ""社交的技巧2""",10901008,-1,-1
1000011081,-1," ""如约返回""",1100001,-1,-1
1000011082,-1," ""初心者短剑""",1100001,-1,-1
1000011091,-1," ""普隆德拉南门""",-1,-1,-1
1000011101,-1," ""塞尼亚""",-1,-1,-1
1000011111,-1," ""遗失的光环""",-1,-1,-1
1000011121,-1," ""乌鸦与悬崖""",-1,-1,-1
1000011131,-1," ""天使波利""",-1,-1,-1
1000011132,-1," ""波利坐骑""",80008,-1,-1
1000011141,-1," ""乐园团营地""",2003001,-1,-1
1000011151,-1," ""微笑小姐""",-1,-1,-1
1000011161,-1," ""制作学院帽""",2002001,-1,-1
1000011171,-1," ""南门专列""",-1,-1,-1
1000011181,-1," ""前往港口""",-1,-1,-1
1000011191,-1," ""暂时的告别""",2001002,-1,-1
1000011201,-1," ""克里图拉学院""",-1,-1,-1
1000011211,-1," ""马因司院长""",-1,-1,-1
1000011221,-1," ""冒险职业的奥秘""",-1,-1,-1
1000011231,-1," ""一转证书""",-1,-1,-1
1000011241,-1," ""心之座""",-1,-1,-1
1000011251,-1," ""图书馆""",-1,-1,-1
1000011261,-1," ""学院集会""",10201006,-1,-1
1000011271,-1," ""转职1""",-1,-1,-1
1000011281,-1," ""转职2""",-1,-1,-1
1000021011,-1," ""新的冒险""",-1,-1,-1
1000021021,-1," ""王国防卫军""",-1,-1,-1
1000021031,-1," ""飞空艇之旅""",-1,-1,-1
1000021041,-1," ""卡普拉""",-1,-1,-1
1000021051,-1," ""迟到的预备兵""",-1,-1,-1
1000021061,-1," ""铁匠忽克连""",-1,-1,-1
1000021071,-1," ""第二轮试炼""",-1,-1,-1
1000021081,-1," ""突发状况""",-1,-1,-1
1000021091,-1," ""炼金装置Ⅰ""",-1,-1,-1
1000021101,-1," ""治疗伤兵""",-1,-1,-1
1000021111,-1," ""炼金装置Ⅱ""",-1,-1,-1
1000021121,-1," ""装置核心I""",-1,-1,-1
1000021131,-1," ""装置核心II""",-1,-1,-1
1000021141,-1," ""核心的秘密""",-1,-1,-1
1000021151,-1," ""防卫军二团""",-1,-1,-1
1000021161,-1," ""农场的危机""",-1,-1,-1
1000021171,-1," ""炼金装置Ⅲ""",-1,-1,-1
1000021172,-1," ""炼金装置""",10801007,-1,-1
1000021181,-1," ""阿坎德的忧虑""",-1,-1,-1
1000021191,-1," ""暗访玫瑰红酒馆""",-1,-1,-1
1000021201,-1," ""吐真酒""",-1,-1,-1
1000021211,-1," ""炼金术士""",-1,-1,-1
1000021221,-1," ""小男孩的愿望""",-1,-1,-1
1000021231,-1," ""炼金装置Ⅳ""",-1,-1,-1
1000021241,-1," ""防卫军军长""",-1,-1,-1
1000021251,-1," ""伯纳德的回忆""",-1,-1,-1
1000021261,-1," ""探访骑士团""",-1,-1,-1
1000021271,-1," ""进入下水道""",-1,-1,-1
1000021281,-1," ""讨伐小队""",-1,-1,-1
1000021291,-1," ""失踪的队员Ⅰ""",-1,-1,-1
1000021301,-1," ""失踪的队员Ⅱ""",-1,-1,-1
1000021311,-1," ""人为的“意外”""",-1,-1,-1
1000021321,-1," ""骑士团团长""",-1,-1,-1
1000021331,-1," ""废弃的管道""",-1,-1,-1
1000021341,-1," ""牧师赛尔""",-1,-1,-1
1000021351,-1," ""再遇罗德尼""",-1,-1,-1
1000021361,-1," ""新的战力""",-1,-1,-1
1000021371,-1," ""金色的魔物""",-1,-1,-1
1000021381,-1," ""魔虫的真相""",-1,-1,-1
1000021391,-1," ""奥丁的祝福Ⅰ""",-1,-1,-1
1000021401,-1," ""奥丁的祝福ⅠⅠ""",-1,-1,-1
1000021402,-1," ""圣洁之水""",10801010,-1,-1
1000021411,-1," ""罗德尼的斗志""",-1,-1,-1
1000021421,-1," ""击败黄金虫""",-1,-1,-1
1000021431,-1," ""保罗·协夫""",-1,-1,-1
1000021441,-1," ""失而复得""",-1,-1,-1
1000021451,-1," ""授勋仪式""",-1,-1,-1
1000021461,-1," ""碎片的归属""",-1,-1,-1
1000021471,-1," ""马因司的心愿""",-1,-1,-1
1000021481,-1," ""安置碎片""",-1,-1,-1
1000021491,-1," ""激活碎片""",-1,-1,-1
1000021501,-1," ""女神的请求""",-1,-1,-1
1000031011,-1," ""调查海域""",-1,-1,-1
1000031021,-1," ""迷雾的来历""",-1,-1,-1
1000031031,-1," ""求助马因司""",-1,-1,-1
1000031032,-1," ""天气报告""",10801016,-1,-1
1000031041,-1," ""冥霭降临""",-1,-1,-1
1000031051,-1," ""空前的危机""",-1,-1,-1
1000031061,-1," ""妙勒尼山脉""",-1,-1,-1
1000031071,-1," ""寻找大贤者""",-1,-1,-1
1000031081,-1," ""一路同行""",-1,-1,-1
1000031091,-1," ""迷藏森林""",-1,-1,-1
1000031101,-1," ""迷藏森林""",-1,-1,-1
1000031111,-1," ""红之封印石I""",-1,-1,-1
1000031121,-1," ""红之封印石II""",-1,-1,-1
1000031131,-1," ""蓝之封印石I""",-1,-1,-1
1000031141,-1," ""蓝之封印石II""",-1,-1,-1
1000031151,-1," ""绿之封印石""",-1,-1,-1
1000031161,-1," ""紫之封印石I""",-1,-1,-1
1000031171,-1," ""魔女伊芙琳""",-1,-1,-1
1000031181,-1," ""被困的贤者""",-1,-1,-1
1000031191,-1," ""告别""",-1,-1,-1
1000031201,-1," ""重返妙勒尼""",-1,-1,-1
